Gene,Component,Gene_loading,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,abs_loading,abs_rank
N900_RS12565,TensorComp5,-1.1066164186049785,mshf,-0.04357255000000004,-1.6819,5.2905,6h_SI8,6h,SI8,6h_SI1,6h,SI1,6.9723999999999995,1.1066164186049785,1995.0
N900_RS12570,TensorComp5,-2.5129732046670163,mshG,0.48793916833333334,-0.92882,2.9193,3h_st,3h,st,3h_SI3,3h,SI3,3.8481199999999998,2.5129732046670163,123.0
N900_RS12575,TensorComp5,-1.4357582977736842,mshE,1.292669433333333,-0.36679,4.7736,3h_ce,3h,ce,3h_st,3h,st,5.14039,1.4357582977736842,1530.0
N900_RS12580,TensorComp5,-2.089963157803658,MSHA biogenesis protein MshN,1.1088379333333331,-0.40777,3.6304,3h_SI4,3h,SI4,12h_SI2,12h,SI2,4.03817,2.089963157803658,509.0
N900_RS12585,TensorComp5,-1.6998200196307798,mshM,0.7181125333333334,-0.41131,3.545,3h_st,3h,st,6h_SI2,6h,SI2,3.9563099999999998,1.6998200196307798,1110.0
N900_RS12590,TensorComp5,-0.86447932286767,mshL,1.317562651666667,-0.061664,4.5314,24h_ce,24h,ce,6h_st,6h,st,4.593064,0.86447932286767,2274.0
N900_RS12595,TensorComp5,-1.2396372251263126,mshk,0.8878436150000001,-0.55761,4.7472,1h_SI2,1h,SI2,3h_SI6,3h,SI6,5.304810000000001,1.2396372251263126,1813.0
N900_RS12600,TensorComp5,-1.526211734967999,pilO_1,0.5456657,-1.2665,4.2082,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.4746999999999995,1.526211734967999,1402.0
N900_RS12605,TensorComp5,-1.3161152493038788,mshi,1.2237318666666668,-0.2944,4.5466,3h_st,3h,st,1h_SI1,1h,SI1,4.840999999999999,1.3161152493038788,1708.0
N900_RS12610,TensorComp5,-2.179687499503554,csrD,0.7159272133333333,-1.464,3.7535,6h_SI7,6h,SI7,12h_SI1,12h,SI1,5.217499999999999,2.179687499503554,403.0
N900_RS12620,TensorComp5,-1.8235368897586384,malT_1,0.1526436399999999,-1.6942,3.8863,12h_SI1,12h,SI1,6h_SI4,6h,SI4,5.5805,1.8235368897586384,911.0
N900_RS12625,TensorComp5,-0.325536203191875,galU,-1.5646340833333332,-4.0293,3.9681,6h_SI9,6h,SI9,1h_st,1h,st,7.997400000000001,0.325536203191875,2878.0
N900_RS12630,TensorComp5,-0.33202352201192276,uvrA,-0.7717346883333333,-3.1232,1.9936,6h_SI6,6h,SI6,1h_ce,1h,ce,5.1168000000000005,0.33202352201192276,2875.0
N900_RS12635,TensorComp5,-1.8414047048466773,ligase,0.4180067833333333,-1.54,4.4568,3h_SI7,3h,SI7,3h_SI1,3h,SI1,5.9968,1.8414047048466773,888.0
N900_RS12640,TensorComp5,-1.550906300860256,pucG,1.0562856166666668,-0.6092,4.2455,6h_SI1,6h,SI1,3h_SI2,3h,SI2,4.854699999999999,1.550906300860256,1367.0
N900_RS12645,TensorComp5,-2.0879567322355284,lysC,1.6377304666666668,0.059838,4.7726,1h_st,1h,st,6h_SI2,6h,SI2,4.712762,2.0879567322355284,513.0
N900_RS12650,TensorComp5,-0.9830418887045235,metH,1.3040351666666665,-0.43238,4.3936,3h_SI8,3h,SI8,6h_st,6h,st,4.82598,0.9830418887045235,2140.0
N900_RS12655,TensorComp5,-2.3920209120783427,nhaP,0.9546724166666667,-0.46725,5.0835,12h_st,12h,st,3h_SI1,3h,SI1,5.55075,2.3920209120783427,202.0
N900_RS12690,TensorComp5,-1.5410798646342287,cysH,0.9142912333333334,-1.2429,4.4672,3h_SI9,3h,SI9,3h_SI5,3h,SI5,5.7101,1.5410798646342287,1382.0
N900_RS12695,TensorComp5,-2.2060381276492818,cysI,2.093656466666667,-0.2971,5.5103,1h_SI7,1h,SI7,3h_SI1,3h,SI1,5.8074,2.2060381276492818,369.0
N900_RS12700,TensorComp5,-0.13819084107351814,assimilatory sulfite reductase (NADPH) flavoprotein subunit,0.0073533885,0.00017099,0.16681,6h_SI2,6h,SI2,3h_st,3h,st,0.16663901,0.13819084107351814,3052.0
N900_RS12705,TensorComp5,-1.481701667743642,N900_RS12705,1.4809763333333335,0.10052,5.6072,3h_SI1,3h,SI1,6h_ce,6h,ce,5.506679999999999,1.481701667743642,1459.0
N900_RS12710,TensorComp5,-0.9996070867108554,N900_RS12710,0.4305392983333334,-1.258,4.6316,12h_SI4,12h,SI4,1h_SI1,1h,SI1,5.8896,0.9996070867108554,2117.0
N900_RS12715,TensorComp5,-0.5821666227090969,TIGR04219 family outer membrane beta-barrel protein,0.5248700333333334,-1.2729,2.5214,6h_SI1,6h,SI1,12h_SI1,12h,SI1,3.7943,0.5821666227090969,2610.0
N900_RS12720,TensorComp5,0.5083756416672003,pspG,-1.259453105,-4.0321,0.86394,12h_SI8,12h,SI8,24h_SI3,24h,SI3,4.89604,0.5083756416672003,2705.0
N900_RS12725,TensorComp5,-2.1234777085460323,dusA,0.5047400633333333,-0.83419,4.1267,6h_SI7,6h,SI7,6h_SI1,6h,SI1,4.960889999999999,2.1234777085460323,460.0
N900_RS12730,TensorComp5,-0.1904787013265073,zur,0.4913899666666667,-1.6891,6.1614,3h_SI8,3h,SI8,3h_SI2,3h,SI2,7.8505,0.1904787013265073,2997.0
N900_RS12735,TensorComp5,-0.23033801288659156,chex,1.6161628333333335,-0.14432,5.0178,6h_SI2,6h,SI2,6h_st,6h,st,5.16212,0.23033801288659156,2959.0
N900_RS12740,TensorComp5,-1.710603288346225,MBL fold metallo-hydrolase_2,0.7976073316666665,-0.74001,4.2104,6h_st,6h,st,3h_st,3h,st,4.95041,1.710603288346225,1096.0
N900_RS12745,TensorComp5,-0.17153665987504857,pgi,3.2446388099999997,-0.0046614,7.0696,1h_SI4,1h,SI4,6h_st,6h,st,7.0742614,0.17153665987504857,3021.0
N900_RS12750,TensorComp5,-1.4347040897006897,yjbQ_BLAST,1.599599933333333,-0.040289,4.6777,6h_st,6h,st,3h_SI9,3h,SI9,4.717988999999999,1.4347040897006897,1533.0
N900_RS12765,TensorComp5,-2.8789158312068297,N900_RS12765,0.877642515,-0.69665,3.7281,3h_SI3,3h,SI3,12h_SI1,12h,SI1,4.4247499999999995,2.8789158312068297,7.0
N900_RS12790,TensorComp5,-2.236244047589046,bfr,1.8485671000000001,-0.086294,6.2173,1h_SI7,1h,SI7,6h_SI2,6h,SI2,6.3035939999999995,2.236244047589046,334.0
N900_RS12795,TensorComp5,-0.2073449442988256,bfd,0.5156289833333334,-1.4162,6.7633,24h_SI4,24h,SI4,6h_ce,6h,ce,8.1795,0.2073449442988256,2979.0
N900_RS12835,TensorComp5,-1.9937178986877275,dauR,1.3802057333333335,-0.027761,4.5959,3h_SI9,3h,SI9,1h_ce,1h,ce,4.623661,1.9937178986877275,646.0
N900_RS12840,TensorComp5,-0.17192515365650304,fkpA,0.27229338333333336,-1.4642,4.1054,6h_SI5,6h,SI5,3h_SI3,3h,SI3,5.5696,0.17192515365650304,3020.0
N900_RS12845,TensorComp5,-1.7512905652546382,N900_RS12845,1.0837371,-0.48885,4.4175,6h_SI1,6h,SI1,3h_SI1,3h,SI1,4.906350000000001,1.7512905652546382,1019.0
N900_RS12850,TensorComp5,-1.7565483916700724,slyx,1.668280666666667,-0.18194,4.3376,3h_ce,3h,ce,12h_SI1,12h,SI1,4.51954,1.7565483916700724,1007.0
N900_RS12855,TensorComp5,-0.5748452449307859,N900_RS12855,1.0164178333333334,-0.58677,3.9184,3h_ce,3h,ce,3h_SI4,3h,SI4,4.50517,0.5748452449307859,2618.0
N900_RS12860,TensorComp5,-1.025608526892598,hflC,-0.36028904999999994,-3.0727,3.3032,12h_SI8,12h,SI8,12h_SI2,12h,SI2,6.3759,1.025608526892598,2090.0
N900_RS12865,TensorComp5,-2.018330004691236,hflK,-0.47743868333333334,-1.7344,2.693,24h_SI3,24h,SI3,6h_SI1,6h,SI1,4.4274000000000004,2.018330004691236,606.0
N900_RS12870,TensorComp5,-1.4046982860993455,hflX,0.5955676499999999,-1.0186,4.41,24h_SI1,24h,SI1,3h_SI2,3h,SI2,5.4286,1.4046982860993455,1584.0
N900_RS12875,TensorComp5,0.12332460491078373,hfq,1.8103941499999998,-0.30901,7.7919,12h_SI6,12h,SI6,1h_st,1h,st,8.10091,0.12332460491078373,3066.0
N900_RS12880,TensorComp5,-0.4782924215152094,miaA,-0.16324365000000005,-2.6161,4.233,12h_SI8,12h,SI8,3h_SI3,3h,SI3,6.8491,0.4782924215152094,2736.0
N900_RS12885,TensorComp5,-1.7136834819168572,mutL,0.89435647,-0.90305,5.9972,6h_SI2,6h,SI2,12h_SI1,12h,SI1,6.900250000000001,1.7136834819168572,1090.0
N900_RS12890,TensorComp5,-0.6577804724772668,N-acetylmuramoyl-L-alanine amidase,-1.6338058333333332,-3.6803,2.0006,12h_SI9,12h,SI9,1h_SI7,1h,SI7,5.680899999999999,0.6577804724772668,2512.0
N900_RS12900,TensorComp5,-2.0138711642967633,queG,1.462207366666667,-0.11861,4.6731,1h_st,1h,st,6h_st,6h,st,4.79171,2.0138711642967633,616.0
N900_RS12950,TensorComp5,-0.8076111957768359,rsgA,2.011903183333333,-0.061,7.5889,12h_SI7,12h,SI7,3h_SI2,3h,SI2,7.6499,0.8076111957768359,2335.0
N900_RS12960,TensorComp5,-1.003517994321909,SLC13 family permease_2,1.6997658333333332,0.21242,6.0667,1h_SI7,1h,SI7,1h_st,1h,st,5.85428,1.003517994321909,2112.0
N900_RS12965,TensorComp5,-2.2908897438112144,DMT family transporter_1,0.9164141666666665,-0.77188,4.5976,1h_st,1h,st,3h_SI5,3h,SI5,5.36948,2.2908897438112144,288.0
N900_RS12975,TensorComp5,-1.3949950197265508,envc,1.3966725,-0.12388,5.565,6h_SI4,6h,SI4,3h_SI1,3h,SI1,5.68888,1.3949950197265508,1602.0
N900_RS12980,TensorComp5,-1.9698550023297037,N900_RS12980,1.1697171166666667,-0.34839,4.2305,3h_co,3h,co,3h_SI2,3h,SI2,4.57889,1.9698550023297037,679.0
N900_RS12985,TensorComp5,-2.050593124862985,TetR/AcrR family transcriptional regulator_1,0.8306927333333333,-1.1978,4.4814,6h_SI2,6h,SI2,6h_ce,6h,ce,5.6792,2.050593124862985,561.0
N900_RS12995,TensorComp5,-2.0694335005258937,nudC,1.1268217166666668,-0.24359,3.297,3h_SI9,3h,SI9,12h_SI1,12h,SI1,3.5405900000000003,2.0694335005258937,534.0
N900_RS13000,TensorComp5,-1.8728390550192424,rsd,1.3064196166666668,-0.56993,5.3643,24h_st,24h,st,6h_SI2,6h,SI2,5.93423,1.8728390550192424,832.0
N900_RS13085,TensorComp5,-1.588247227147833,N-acetyltransferase_3,1.4367633499999999,0.021109,5.4439,1h_SI3,1h,SI3,6h_ce,6h,ce,5.422791,1.588247227147833,1294.0
N900_RS13130,TensorComp5,0.3665464957292848,fre,0.6112078000000001,-0.81241,4.7798,1h_SI1,1h,SI1,1h_st,1h,st,5.59221,0.3665464957292848,2833.0
N900_RS13135,TensorComp5,-2.016896303624306,paaE,1.2817756833333331,-0.14881,3.8272,1h_SI3,1h,SI3,3h_SI3,3h,SI3,3.97601,2.016896303624306,609.0
N900_RS13145,TensorComp5,-1.4337427774742697,N900_RS13145,0.32362654416666664,-1.2169,3.3406,6h_SI1,6h,SI1,3h_SI1,3h,SI1,4.5575,1.4337427774742697,1535.0
N900_RS13155,TensorComp5,-0.6073722302007749,trxA,1.0850716833333334,-1.2025,6.0391,12h_SI9,12h,SI9,1h_ce,1h,ce,7.2416,0.6073722302007749,2578.0
N900_RS13160,TensorComp5,0.24305670144886188,rhlB,-0.8167030666666667,-3.0285,4.0023,24h_SI4,24h,SI4,6h_SI1,6h,SI1,7.0308,0.24305670144886188,2954.0
N900_RS13165,TensorComp5,-2.1210041392975083,gppA,1.8092021666666667,0.32035,4.809,3h_co,3h,co,3h_st,3h,st,4.48865,2.1210041392975083,466.0
N900_RS13170,TensorComp5,-1.6257874361607145,rcsC_8,1.0258499999999997,-0.3493,3.9025,12h_st,12h,st,6h_st,6h,st,4.2518,1.6257874361607145,1235.0
N900_RS13175,TensorComp5,-1.6681575484210036,hcaT,0.8186612450000001,-0.72692,5.1402,12h_st,12h,st,3h_SI1,3h,SI1,5.86712,1.6681575484210036,1163.0
N900_RS13180,TensorComp5,-1.3043726441174501,N900_RS13180,0.782608515,-1.0068,4.4226,12h_st,12h,st,6h_SI1,6h,SI1,5.4294,1.3043726441174501,1726.0
N900_RS13185,TensorComp5,-2.409280506087362,N900_RS13185,1.4562315,-0.25438,4.8994,6h_st,6h,st,6h_ce,6h,ce,5.15378,2.409280506087362,189.0
N900_RS13190,TensorComp5,-0.5825195841877074,polC_2,1.0870655166666665,-0.9077,4.2593,6h_SI3,6h,SI3,3h_SI2,3h,SI2,5.167,0.5825195841877074,2608.0
N900_RS13195,TensorComp5,-2.6573161556656224,acs_1,0.6116551833333334,-0.79391,3.4818,6h_st,6h,st,3h_SI2,3h,SI2,4.27571,2.6573161556656224,59.0
N900_RS13200,TensorComp5,-0.541303894664797,aroQ,-0.83595025,-3.6077,3.0399,12h_SI7,12h,SI7,3h_st,3h,st,6.6476,0.541303894664797,2665.0
N900_RS13215,TensorComp5,-0.8863402132605263,prmA,1.0481497666666668,-0.50529,4.0589,3h_SI1,3h,SI1,6h_st,6h,st,4.56419,0.8863402132605263,2246.0
N900_RS13220,TensorComp5,-0.3494598337221724,dusB,0.4549487166666667,-1.2812,4.1227,6h_SI1,6h,SI1,6h_SI2,6h,SI2,5.4039,0.3494598337221724,2851.0
N900_RS13225,TensorComp5,-0.759698778731108,fis,0.10979456666666665,-2.3052,4.9695,6h_SI9,6h,SI9,12h_SI2,12h,SI2,7.2747,0.759698778731108,2374.0
N900_RS13230,TensorComp5,-0.7713376527196311,gntR_2,2.453101366666667,-0.43414,6.8865,12h_SI7,12h,SI7,12h_SI2,12h,SI2,7.32064,0.7713376527196311,2366.0
N900_RS13235,TensorComp5,-0.9700063139480367,edd,1.50105165,-0.022397,4.7539,1h_SI9,1h,SI9,3h_SI2,3h,SI2,4.776297,0.9700063139480367,2157.0
N900_RS13240,TensorComp5,-0.6764960370805666,gntK,0.38319506950000004,-1.5574,3.2703,12h_SI2,12h,SI2,3h_SI4,3h,SI4,4.8277,0.6764960370805666,2485.0
N900_RS13245,TensorComp5,-2.155086464998941,ygbN,0.9140086016666668,-0.68369,3.6722,3h_SI4,3h,SI4,6h_SI4,6h,SI4,4.3558900000000005,2.155086464998941,426.0
N900_RS13250,TensorComp5,-2.4476335618645293,eda,0.5336595616666666,-0.88994,3.4088,12h_st,12h,st,3h_SI1,3h,SI1,4.29874,2.4476335618645293,158.0
N900_RS13255,TensorComp5,-2.2352278152291536,cntO,0.9140758333333333,-0.64454,3.9124,6h_st,6h,st,3h_st,3h,st,4.55694,2.2352278152291536,336.0
N900_RS13260,TensorComp5,-0.5943497121032523,TonB-dependent receptor_1,0.6463606666666665,-1.5036,3.9305,1h_SI1,1h,SI1,3h_SI4,3h,SI4,5.4341,0.5943497121032523,2595.0
N900_RS13265,TensorComp5,-2.7326357364260665,peptidase_3,0.9794817666666666,-0.43693,4.2,3h_SI1,3h,SI1,6h_SI4,6h,SI4,4.63693,2.7326357364260665,31.0
N900_RS13270,TensorComp5,-1.1818250168815128,methyl-accepting chemotaxis protein_12,0.6166785999999999,-1.2795,3.9013,12h_SI1,12h,SI1,6h_SI4,6h,SI4,5.1808,1.1818250168815128,1892.0
N900_RS13275,TensorComp5,-2.067562197879733,cada,1.5417896666666664,0.17593,4.6927,3h_st,3h,st,3h_SI3,3h,SI3,4.51677,2.067562197879733,540.0
N900_RS13280,TensorComp5,-1.0907855168575344,cadB,0.7475937666666667,-0.71471,3.1564,12h_st,12h,st,3h_st,3h,st,3.87111,1.0907855168575344,2012.0
N900_RS13285,TensorComp5,-1.2056391102029134,cadc,-0.05290516666666668,-2.0541,3.5423,6h_SI3,6h,SI3,3h_SI3,3h,SI3,5.5964,1.2056391102029134,1865.0
N900_RS13295,TensorComp5,-0.15168725579986217,N900_RS13295,-0.7866732000000002,-2.8358,3.5119,12h_SI4,12h,SI4,3h_SI3,3h,SI3,6.3477,0.15168725579986217,3042.0
N900_RS13300,TensorComp5,0.09836991015294555,purH,-1.4036716999999999,-4.2012,3.4987,12h_SI9,12h,SI9,1h_st,1h,st,7.6998999999999995,0.09836991015294555,3090.0
N900_RS13305,TensorComp5,-0.4132170347745824,purD,-1.9242205666666667,-5.3124,3.3529,12h_SI7,12h,SI7,1h_SI1,1h,SI1,8.6653,0.4132170347745824,2790.0
N900_RS13310,TensorComp5,-2.5366632950433146,N900_RS13310,0.439226475,-1.1918,3.122,6h_st,6h,st,3h_SI3,3h,SI3,4.3138,2.5366632950433146,111.0
N900_RS13315,TensorComp5,-1.1204373941053865,hupA,0.03839737666666665,-1.4145,2.6171,1h_co,1h,co,6h_SI2,6h,SI2,4.0316,1.1204373941053865,1974.0
N900_RS13325,TensorComp5,-1.6276208612467904,HlyC/CorC family transporter_1,0.6092019666666667,-0.79984,3.5151,1h_st,1h,st,3h_SI3,3h,SI3,4.31494,1.6276208612467904,1233.0
N900_RS13330,TensorComp5,-1.127732117826825,fructokinase,0.0024974700000000107,-1.5754,3.4263,6h_SI2,6h,SI2,3h_SI1,3h,SI1,5.0017,1.127732117826825,1961.0
N900_RS13335,TensorComp5,-1.353844824254826,manA,0.1571763,-1.8066,6.0578,24h_SI3,24h,SI3,12h_SI1,12h,SI1,7.8644,1.353844824254826,1648.0
N900_RS13340,TensorComp5,-1.193963530650952,VC_0268,0.8718629,-0.69016,6.0471,12h_SI1,12h,SI1,3h_SI1,3h,SI1,6.73726,1.193963530650952,1878.0
N900_RS13345,TensorComp5,-1.0772770405993997,VC_0267,0.6435394999999998,-0.95627,3.2452,6h_SI3,6h,SI3,1h_SI1,1h,SI1,4.2014700000000005,1.0772770405993997,2036.0
N900_RS13350,TensorComp5,-0.8211536721379619,VC_0266,1.1347738333333335,-0.47225,3.6972,6h_SI4,6h,SI4,12h_st,12h,st,4.16945,0.8211536721379619,2318.0
N900_RS13355,TensorComp5,-1.846180153829038,VC_0265,0.8346260033333334,-0.49904,3.5221,3h_SI3,3h,SI3,3h_SI2,3h,SI2,4.02114,1.846180153829038,880.0
N900_RS13360,TensorComp5,-2.673749106946486,rjg,1.1376497833333332,-0.50269,4.0166,12h_st,12h,st,6h_SI4,6h,SI4,4.519290000000001,2.673749106946486,50.0
N900_RS13365,TensorComp5,-0.6161318791616247,wbeW,-2.508584333333333,-4.6311,-0.64464,12h_ce,12h,ce,3h_SI2,3h,SI2,3.98646,0.6161318791616247,2566.0
N900_RS13370,TensorComp5,-1.8490326460718918,galE,1.0748581166666669,-1.3077,4.2426,6h_SI1,6h,SI1,3h_SI1,3h,SI1,5.5503,1.8490326460718918,875.0
N900_RS13375,TensorComp5,-0.5822126657709427,wbeV,-0.9897135666666668,-3.0407,0.94208,12h_SI7,12h,SI7,12h_st,12h,st,3.98278,0.5822126657709427,2609.0
N900_RS13380,TensorComp5,-0.5495108314111461,wbeU,-2.9383036666666658,-4.9696,-0.96388,12h_SI7,12h,SI7,3h_st,3h,st,4.00572,0.5495108314111461,2652.0
N900_RS13385,TensorComp5,-0.6096443858005102,wbeT,-0.24073883333333337,-3.1617,4.593,12h_SI8,12h,SI8,3h_SI3,3h,SI3,7.7547,0.6096443858005102,2575.0
N900_RS13400,TensorComp5,-0.5146717128836359,wbeO,-2.7120946666666668,-4.8062,-0.5641,12h_SI9,12h,SI9,3h_st,3h,st,4.2421,0.5146717128836359,2701.0
N900_RS13405,TensorComp5,-1.2986752022025607,wbeN,-3.3459535,-5.3127,2.5039,6h_SI9,6h,SI9,1h_SI1,1h,SI1,7.8166,1.2986752022025607,1736.0
N900_RS13410,TensorComp5,0.020694035461024576,wbeM,-2.982940833333333,-5.7015,2.3756,12h_SI7,12h,SI7,1h_st,1h,st,8.0771,0.020694035461024576,3173.0
N900_RS13415,TensorComp5,-0.38855659528324143,wbeL,-2.8704656666666666,-5.6369,2.8601,12h_SI7,12h,SI7,6h_SI2,6h,SI2,8.497,0.38855659528324143,2811.0
N900_RS13420,TensorComp5,-0.617867826660971,wbeK,-2.5773265000000003,-5.442,4.5768,6h_SI9,6h,SI9,3h_SI3,3h,SI3,10.0188,0.617867826660971,2564.0
N900_RS13425,TensorComp5,-0.6802384512340198,wzt,0.6918762166666667,-1.1952,2.9109,6h_SI9,6h,SI9,12h_st,12h,st,4.1061,0.6802384512340198,2477.0
N900_RS13430,TensorComp5,-0.6815069711600658,wzm,1.0132459500000002,-0.88559,3.2263,6h_SI9,6h,SI9,12h_st,12h,st,4.11189,0.6815069711600658,2472.0
N900_RS13435,TensorComp5,-0.5495732733946744,wbeG,-1.9749488833333333,-4.2216,-0.051843,6h_SI9,6h,SI9,6h_st,6h,st,4.169757,0.5495732733946744,2651.0
N900_RS13440,TensorComp5,-0.2867671207364768,wbeE,-3.0111183333333327,-5.4353,2.1526,12h_ce,12h,ce,3h_st,3h,st,7.587899999999999,0.2867671207364768,2912.0
N900_RS13445,TensorComp5,-0.15761456133968804,gmd,-3.0468003666666665,-5.5772,3.4367,12h_SI7,12h,SI7,1h_st,1h,st,9.0139,0.15761456133968804,3033.0
N900_RS13450,TensorComp5,-0.5524585212917557,manB,-4.000066333333334,-6.6305,0.07236,12h_ce,12h,ce,12h_SI3,12h,SI3,6.702859999999999,0.5524585212917557,2650.0
N900_RS13455,TensorComp5,-0.13052223565981963,manC,-3.6541778333333332,-6.1014,0.69433,12h_ce,12h,ce,1h_st,1h,st,6.79573,0.13052223565981963,3061.0
N900_RS13460,TensorComp5,-0.7645305777293181,hldD,-1.9650113500000002,-4.0009,0.11205,6h_SI9,6h,SI9,12h_st,12h,st,4.11295,0.7645305777293181,2369.0
N900_RS13465,TensorComp5,-0.6476412421757028,wavL,-1.9648646666666665,-3.9136,0.11049,6h_SI9,6h,SI9,3h_SI1,3h,SI1,4.02409,0.6476412421757028,2529.0
N900_RS13470,TensorComp5,-2.439397937222318,wavK,0.9188825166666666,-0.46241,4.8291,6h_SI9,6h,SI9,6h_SI2,6h,SI2,5.291510000000001,2.439397937222318,168.0
N900_RS13475,TensorComp5,-0.7957019020822335,waaL,-1.3633785500000002,-3.3852,1.1643,6h_SI9,6h,SI9,1h_co,1h,co,4.5495,0.7957019020822335,2347.0
N900_RS13480,TensorComp5,-0.6458753466285978,waaF,1.9071714666666668,0.091034,4.0541,12h_ce,12h,ce,12h_st,12h,st,3.963066,0.6458753466285978,2534.0
N900_RS13485,TensorComp5,-2.576110585578188,wavJ,1.6937460833333333,0.064504,4.5865,3h_SI2,3h,SI2,3h_SI1,3h,SI1,4.521996,2.576110585578188,93.0
N900_RS13490,TensorComp5,-1.6898630451791452,wavI,1.2794988166666668,-0.12819,4.0571,6h_ce,6h,ce,6h_SI3,6h,SI3,4.18529,1.6898630451791452,1127.0
N900_RS13500,TensorComp5,-2.2628635327784647,wavH,1.5190682666666668,-0.063664,5.2419,6h_st,6h,st,3h_SI1,3h,SI1,5.305564,2.2628635327784647,312.0
N900_RS13505,TensorComp5,-2.29701124553601,wavG,1.8312406666666667,-0.11385,5.362,1h_SI8,1h,SI8,3h_SI2,3h,SI2,5.47585,2.29701124553601,284.0
N900_RS13510,TensorComp5,-2.472647575423033,wavF,0.8563987666666667,-0.74888,3.4956,3h_SI9,3h,SI9,1h_ce,1h,ce,4.24448,2.472647575423033,142.0
N900_RS13515,TensorComp5,-2.1902859108260273,wavE,0.9671690551666665,-0.82605,3.3349,6h_SI1,6h,SI1,1h_SI1,1h,SI1,4.16095,2.1902859108260273,389.0
N900_RS13520,TensorComp5,-0.6700712321904759,wavD,0.31474595,-1.1492,4.3506,1h_ce,1h,ce,12h_SI1,12h,SI1,5.4998000000000005,0.6700712321904759,2496.0
N900_RS13530,TensorComp5,-0.6295030200976641,waaC,-0.7372904999999998,-2.6179,1.4041,12h_SI7,12h,SI7,12h_st,12h,st,4.022,0.6295030200976641,2553.0
N900_RS13535,TensorComp5,-0.5382043050079498,wavB,0.8346073950000001,-1.1964,2.9097,6h_SI9,6h,SI9,12h_st,12h,st,4.1061,0.5382043050079498,2670.0
N900_RS13540,TensorComp5,-0.6988617761344279,wavA,0.6049005,-1.2763,2.8374,6h_SI9,6h,SI9,12h_st,12h,st,4.1137,0.6988617761344279,2445.0
N900_RS13550,TensorComp5,-2.298669395332512,mutM,0.9275039166666665,-0.66165,3.542,12h_st,12h,st,3h_SI5,3h,SI5,4.20365,2.298669395332512,279.0
N900_RS13555,TensorComp5,-1.0515818337428735,N900_RS13555,0.4422515766666667,-1.4544,3.5515,6h_SI1,6h,SI1,3h_SI1,3h,SI1,5.0059,1.0515818337428735,2054.0
N900_RS13570,TensorComp5,-1.1665565454457059,VC0395_A2597_BLAST,-0.30100998333333334,-2.0492,2.6107,24h_SI1,24h,SI1,6h_SI4,6h,SI4,4.6599,1.1665565454457059,1909.0
N900_RS13575,TensorComp5,-0.9498567247344193,methyl-accepting chemotaxis protein_10,0.4989637033333334,-1.3613,4.3723,6h_SI5,6h,SI5,3h_SI4,3h,SI4,5.7336,0.9498567247344193,2173.0
N900_RS13585,TensorComp5,-0.17405504274620265,slmA,-0.9162402166666667,-2.8701,2.0753,6h_co,6h,co,12h_SI2,12h,SI2,4.945399999999999,0.17405504274620265,3017.0
N900_RS13595,TensorComp5,-0.6121153791937066,lpxN,-0.2667497483333333,-2.0432,2.5435,12h_SI9,12h,SI9,1h_ce,1h,ce,4.5867,0.6121153791937066,2568.0
N900_RS13600,TensorComp5,-0.9854302534716607,pyrE,0.1254596166666667,-3.2286,3.3121,6h_SI7,6h,SI7,3h_SI2,3h,SI2,6.5407,0.9854302534716607,2135.0
N900_RS13605,TensorComp5,-1.9266789283943087,rph,0.9659568850000001,-1.2992,6.2184,3h_SI8,3h,SI8,6h_SI3,6h,SI3,7.5176,1.9266789283943087,747.0
N900_RS13610,TensorComp5,-1.7991864226266698,yicc,-0.15596675000000004,-2.5024,2.8169,6h_SI8,6h,SI8,1h_SI1,1h,SI1,5.3193,1.7991864226266698,952.0
N900_RS13615,TensorComp5,-1.9288564658189347,VC0395_A2587_BLAST,-0.08262953333333331,-1.5074,2.6238,24h_ce,24h,ce,3h_SI1,3h,SI1,4.1312,1.9288564658189347,743.0
N900_RS13620,TensorComp5,-1.4793954493325276,murP,1.5936159666666667,-0.43165,4.4736,6h_st,6h,st,12h_SI2,12h,SI2,4.9052500000000006,1.4793954493325276,1463.0
N900_RS13625,TensorComp5,-1.6043611471272177,murQ_2,-0.002268183333333363,-1.1954,4.8644,3h_SI2,3h,SI2,1h_ce,1h,ce,6.0598,1.6043611471272177,1274.0
N900_RS13635,TensorComp5,-2.1686789285311403,murr,0.8977721333333334,-0.59486,3.9229,3h_SI3,3h,SI3,3h_SI4,3h,SI4,4.51776,2.1686789285311403,413.0
N900_RS13640,TensorComp5,-2.363778399426736,fhuB,1.4736744166666667,0.010116,4.3813,1h_SI8,1h,SI8,12h_SI1,12h,SI1,4.371184,2.363778399426736,224.0
N900_RS13645,TensorComp5,-0.31679867839149145,fhuD,1.056607975,-0.90501,5.7558,6h_SI1,6h,SI1,1h_st,1h,st,6.66081,0.31679867839149145,2889.0
N900_RS13650,TensorComp5,-2.040423366444796,fhuC,1.3391671833333334,-0.472,3.9063,1h_SI6,1h,SI6,6h_SI4,6h,SI4,4.378299999999999,2.040423366444796,580.0
