Gene,PCA_MSE,CP_MSE,VAE_MSE,CPVAE_MSE,Best_non_CPVAE_MSE,Best_non_CPVAE_model,CPVAE_advantage_vs_best_other,CPVAE_advantage_vs_PCA,CPVAE_advantage_vs_CP,CPVAE_advantage_vs_VAE,CPVAE_rank_used,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,Gene_label
N900_RS16595,0.1633634434631553,0.16416266889692863,0.43168053704527765,0.17662019249332359,0.1633634434631553,PCA,-0.013256749030168297,-0.013256749030168297,-0.01245752359639496,0.25506034455195403,10,putative 2-aminoethylphosphonate ABC transporter ATP-binding protein,0.1405283,-1.2897,2.2662,6h_st,6h,st,3h_st,3h,st,3.5559000000000003,putative 2-aminoethylphosphonate ABC transporter ATP-binding protein
N900_RS16600,0.3206721452332451,0.28863047874348247,0.48363299386231223,0.33118618632019436,0.28863047874348247,CP,-0.0425557075767119,-0.010514041086949255,-0.0425557075767119,0.15244680754211787,10,putative 2-aminoethylphosphonate ABC transporter substrate-binding protein,0.738933845,-0.60612,3.9444,3h_SI2,3h,SI2,12h_SI1,12h,SI1,4.55052,putative 2-aminoethylphosphonate ABC transporter substrate-binding protein
N900_RS16605,0.4638804957600904,0.6577258008431676,0.8264748796134054,0.32692691275669483,0.4638804957600904,PCA,0.13695358300339555,0.13695358300339555,0.33079888808647273,0.49954796685671055,10,phnW,0.19786830000000002,-1.1237,3.5522,12h_SI4,12h,SI4,6h_ce,6h,ce,4.6759,phnW
N900_RS16610,0.40299424487411384,0.4616759746674154,0.46154445166831803,0.37405131231318217,0.40299424487411384,PCA,0.028942932560931667,0.028942932560931667,0.08762466235423322,0.08749313935513586,10,pbfA_BLAST,0.4936471499999999,-1.1432,3.8206,6h_SI3,6h,SI3,6h_SI1,6h,SI1,4.9638,pbfA_BLAST
N900_RS16615,0.5412891929260756,0.5812713775317147,0.8349179703505077,0.4600281694484395,0.5412891929260756,PCA,0.08126102347763609,0.08126102347763609,0.12124320808327516,0.37488980090206825,10,phnX,-0.1578717666666667,-1.6794,2.8874,12h_SI2,12h,SI2,6h_SI5,6h,SI5,4.5668,phnX
N900_RS16620,0.13059576123500874,0.10289641538073116,0.5599769395009684,0.15308655525763123,0.10289641538073116,CP,-0.050190139876900075,-0.022490794022622496,-0.050190139876900075,0.4068903842433371,10,rnk,0.006918493833333332,0.00037715,0.11786,6h_SI7,6h,SI7,3h_st,3h,st,0.11748285,rnk
N900_RS16625,0.3918919268184282,0.33721551450472576,0.5801493832744524,0.3353937841482952,0.33721551450472576,CP,0.0018217303564305731,0.056498142670133034,0.0018217303564305731,0.24475559912615724,10,yjjG,-0.6775068333333334,-2.2165,2.0253,6h_ce,6h,ce,6h_SI4,6h,SI4,4.2418,yjjG
N900_RS16630,0.5492209515314302,0.5313600004756496,0.6260290078933679,0.5894932476532693,0.5313600004756496,CP,-0.058133247177619696,-0.040272296121839024,-0.058133247177619696,0.036535760240098636,10,N900_RS16630,-1.6399974166666664,-4.2154,2.6879,3h_SI7,3h,SI7,6h_SI3,6h,SI3,6.9033,N900_RS16630
N900_RS16635,0.18089524830018128,0.2704001274337796,0.4863744418829114,0.18092582204946137,0.18089524830018128,PCA,-3.057374928008838e-05,-3.057374928008838e-05,0.08947430538431825,0.30544861983345006,10,elbB,0.7170730741666667,-0.63514,3.8834,3h_SI4,3h,SI4,3h_SI2,3h,SI2,4.51854,elbB
N900_RS16640,0.2762293743651484,0.2649096996040641,0.4081438796861802,0.2580926607346848,0.2649096996040641,CP,0.006817038869379288,0.018136713630463597,0.006817038869379288,0.15005121895149542,10,mscL,1.314688,0.04768,4.8727,1h_SI7,1h,SI7,6h_SI2,6h,SI2,4.82502,mscL
N900_RS16645,0.16855467757131828,0.16559919000728585,0.4005137263569586,0.11464624220692328,0.16559919000728585,CP,0.050952947800362566,0.053908435364395005,0.050952947800362566,0.2858674841500353,10,fhs,0.6325850383333333,-0.62978,3.4248,24h_co,24h,co,3h_st,3h,st,4.05458,fhs
N900_RS16650,0.13056712191656236,0.1596923085948573,0.19980907230735045,0.16033686579876608,0.13056712191656236,PCA,-0.029769743882203714,-0.029769743882203714,-0.0006445572039087688,0.03947220650858438,10,msrB_3,1.3835076666666666,-0.4214,3.6788,1h_SI4,1h,SI4,6h_st,6h,st,4.1002,msrB_3
N900_RS16660,0.4668927375929786,0.5117498394448725,0.8382933196986084,0.5104941787279408,0.4668927375929786,PCA,-0.04360144113496217,-0.04360144113496217,0.001255660716931728,0.32779914097066765,10,moeA,0.061813798333333336,-1.7186,4.2825,12h_SI2,12h,SI2,6h_SI4,6h,SI4,6.001099999999999,moeA
N900_RS16665,0.5281861113749418,0.6555539276159903,0.8060989836064001,0.528432014521113,0.5281861113749418,PCA,-0.00024590314617123354,-0.00024590314617123354,0.1271219130948773,0.2776669690852871,10,moeB,0.32829596666666666,-1.3326,3.7118,24h_st,24h,st,3h_SI3,3h,SI3,5.0444,moeB
N900_RS16670,0.514522480082375,0.49098586513241954,0.8252875766464896,0.5267576224405481,0.49098586513241954,CP,-0.03577175730812859,-0.012235142358173134,-0.03577175730812859,0.2985299542059414,10,glyoxalase_2,0.9080446181666667,-1.4735,4.4467,12h_SI2,12h,SI2,1h_SI1,1h,SI1,5.9201999999999995,glyoxalase_2
N900_RS16675,0.40102050991975013,0.37593417106215665,0.7975304382299598,0.4140643037809995,0.37593417106215665,CP,-0.03813013271884286,-0.013043793861249375,-0.03813013271884286,0.3834661344489603,10,sseA,1.0527538636666667,-0.77447,6.1141,6h_SI7,6h,SI7,6h_st,6h,st,6.88857,sseA
N900_RS16680,0.38239223391046157,0.42863506771802906,0.6312244219761837,0.34244380417164727,0.38239223391046157,PCA,0.039948429738814295,0.039948429738814295,0.08619126354638179,0.2887806178045364,10,lsrR,0.22555716666666664,-1.5663,3.759,12h_SI1,12h,SI1,1h_SI1,1h,SI1,5.3253,lsrR
N900_RS16690,0.5963117667317555,0.713456160458366,0.6432209906697959,0.5965609774962027,0.5963117667317555,PCA,-0.00024921076444728296,-0.00024921076444728296,0.11689518296216328,0.04666001317359314,10,tal,0.42097917833333326,-0.97776,5.6023,24h_SI5,24h,SI5,1h_SI1,1h,SI1,6.58006,tal
N900_RS16700,0.38227384412717497,0.25947958099585455,0.576816169152402,0.21332901508653623,0.25947958099585455,CP,0.04615056590931832,0.16894482904063873,0.04615056590931832,0.36348715406586574,10,TonB-dependent receptor_2,0.6705106366666667,-1.0499,3.8867,6h_SI4,6h,SI4,1h_st,1h,st,4.9366,TonB-dependent receptor_2
N900_RS16705,0.4149533825197592,0.5366010926779623,0.7916235466045393,0.48368369877155665,0.4149533825197592,PCA,-0.06873031625179743,-0.06873031625179743,0.05291739390640565,0.3079398478329826,10,spoU,-0.32401194333333333,-2.6695,5.3864,6h_SI6,6h,SI6,12h_SI1,12h,SI1,8.055900000000001,spoU
N900_RS16710,0.39159541127086267,0.47767932230712273,0.7720098652898123,0.3398641721937374,0.39159541127086267,PCA,0.05173123907712529,0.05173123907712529,0.13781515011338535,0.4321456930960749,10,prepilin peptidase_3,-0.090432,-1.4352,2.0475,12h_SI3,12h,SI3,3h_SI5,3h,SI5,3.4827,prepilin peptidase_3
N900_RS16715,0.25338453520273224,0.19547132487200486,0.6498799192359093,0.3128212929879073,0.19547132487200486,CP,-0.11734996811590243,-0.05943675778517504,-0.11734996811590243,0.337058626248002,10,abrb,0.7142754149999999,-0.80685,4.4587,12h_st,12h,st,6h_SI3,6h,SI3,5.26555,abrb
N900_RS16720,0.1854044833905901,0.34768828074178654,0.5059241995253688,0.2835213488899155,0.1854044833905901,PCA,-0.09811686549932538,-0.09811686549932538,0.06416693185187106,0.22240285063545334,10,gyaR,0.8166828250000001,-0.78383,4.2747,3h_SI4,3h,SI4,6h_st,6h,st,5.05853,gyaR
N900_RS16725,0.16561864066289242,0.16407565602714333,0.28192582592736887,0.1489351622033745,0.16407565602714333,CP,0.015140493823768836,0.016683478459517925,0.015140493823768836,0.13299066372399437,10,GNAT family acetyltransferase,1.179908833333333,-0.16635,4.7237,6h_co,6h,co,3h_SI1,3h,SI1,4.8900500000000005,GNAT family acetyltransferase
N900_RS16730,0.13028647522645123,0.09540020255295732,0.21316245426612823,0.10551218346589837,0.09540020255295732,CP,-0.010111980912941049,0.02477429176055286,-0.010111980912941049,0.10765027080022986,10,nudG,0.7322727166666666,-0.66487,3.3135,3h_st,3h,st,3h_SI3,3h,SI3,3.97837,nudG
N900_RS16735,0.19728837786543357,0.22320152138086452,0.33268348498917794,0.18683579530502764,0.19728837786543357,PCA,0.010452582560405932,0.010452582560405932,0.03636572607583688,0.1458476896841503,10,glpm,0.6334879999999999,-0.9542,4.6787,1h_SI3,1h,SI3,6h_SI2,6h,SI2,5.6329,glpm
N900_RS16740,0.3161644140870981,0.34195905445447633,0.5480202177756596,0.27508339539344384,0.3161644140870981,PCA,0.04108101869365427,0.04108101869365427,0.06687565906103249,0.2729368223822157,10,tRNA (adenine-N(1))-methyltransferase,1.1292991166666666,-0.90748,4.1526,1h_SI1,1h,SI1,3h_SI2,3h,SI2,5.060079999999999,tRNA (adenine-N(1))-methyltransferase
N900_RS16745,0.22547477970050045,0.2266477971323244,0.43829642282083575,0.13977444792662672,0.22547477970050045,PCA,0.08570033177387373,0.08570033177387373,0.0868733492056977,0.29852197489420906,10,dmlR_5,0.8317429999999999,-0.46262,3.8421,3h_SI1,3h,SI1,3h_SI4,3h,SI4,4.30472,dmlR_5
N900_RS16750,0.5202294803788831,0.6166268073333686,0.8323925937233606,0.5080449449215876,0.5202294803788831,PCA,0.012184535457295476,0.012184535457295476,0.10858186241178103,0.324347648801773,10,antibiotic biosynthesis monooxygenase,0.6518676713333333,-3.1135,4.3596,6h_SI6,6h,SI6,3h_SI1,3h,SI1,7.4731000000000005,antibiotic biosynthesis monooxygenase
N900_RS16755,0.8372028837130958,0.6349468993150258,0.9210804554368159,0.6777732482736222,0.6349468993150258,CP,-0.04282634895859638,0.15942963543947364,-0.04282634895859638,0.24330720716319376,10,nfsB,1.2619842833333335,-1.2308,6.7662,12h_SI8,12h,SI8,3h_SI6,3h,SI6,7.997,nfsB
N900_RS16760,0.28885740314886,0.2881202198281963,0.4557989521171878,0.33328800391369945,0.2881202198281963,CP,-0.04516778408550315,-0.044430600764839456,-0.04516778408550315,0.12251094820348835,10,efflux RND transporter permease subunit,0.5394908916666666,-1.5423,3.3694,6h_SI1,6h,SI1,3h_SI2,3h,SI2,4.9117,efflux RND transporter permease subunit
N900_RS16765,0.2189015958358981,0.2731013103945133,0.40241563966952093,0.2862510041908217,0.2189015958358981,PCA,-0.06734940835492362,-0.06734940835492362,-0.013149693796308426,0.11616463547869921,10,mdtA,0.6354592599999999,-0.62619,3.7275,12h_st,12h,st,3h_SI3,3h,SI3,4.35369,mdtA
N900_RS16770,0.38330138083360393,0.4315403178291985,0.7628940124191265,0.36216410858904546,0.38330138083360393,PCA,0.02113727224455847,0.02113727224455847,0.06937620924015303,0.400729903830081,10,Probable transporter PD_1893_BLAST,-0.239255285,-2.8898,3.4182,6h_SI7,6h,SI7,3h_SI2,3h,SI2,6.308,Probable transporter PD_1893_BLAST
N900_RS16775,0.07918517090796974,0.06298835282715601,0.7043831303057007,0.05604768630586472,0.06298835282715601,CP,0.006940666521291286,0.02313748460210502,0.006940666521291286,0.6483354439998359,10,Probable transporter XF_0766_BLAST,0.0026558358566666665,6.9364e-06,0.11476,6h_SI5,6h,SI5,3h_st,3h,st,0.1147530636,Probable transporter XF_0766_BLAST
N900_RS16780,0.3845187450654989,0.38573875323000534,0.5759145738188688,0.34899375006059385,0.3845187450654989,PCA,0.035524995004905024,0.035524995004905024,0.03674500316941148,0.22692082375827494,10,arsR,0.9171819416666668,-0.48954,3.9739,6h_SI2,6h,SI2,1h_st,1h,st,4.46344,arsR
N900_RS16785,0.31514551295716636,0.32646067932559225,0.5409168946374194,0.3800341519583635,0.31514551295716636,PCA,-0.06488863900119712,-0.06488863900119712,-0.053573472632771235,0.16088274267905595,10,N900_RS16785,0.25095937500000004,-1.2511,3.946,1h_SI2,1h,SI2,3h_SI1,3h,SI1,5.197100000000001,N900_RS16785
N900_RS16790,0.22278761874635872,0.21432823513169438,0.5705342294889326,0.2179382683044775,0.21432823513169438,CP,-0.003610033172783106,0.004849350441881228,-0.003610033172783106,0.35259596118445513,10,cdr,0.20182668333333323,-1.1618,4.6773,12h_st,12h,st,3h_st,3h,st,5.8391,cdr
N900_RS16795,0.18030097589289712,0.24214737329423594,0.3901588674705757,0.188215984665582,0.18030097589289712,PCA,-0.00791500877268489,-0.00791500877268489,0.05393138862865393,0.2019428828049937,10,N900_RS16795,0.819769475,-0.41445,3.6613,6h_st,6h,st,6h_SI3,6h,SI3,4.07575,N900_RS16795
N900_RS16800,0.2149879433318705,0.22250036156266711,0.41901061657948235,0.15466894489188032,0.2149879433318705,PCA,0.06031899843999017,0.06031899843999017,0.06783141667078679,0.26434167168760203,10,GNAT family N-acetyltransferase_5,1.3204412333333335,-0.26047,4.9415,6h_st,6h,st,3h_st,3h,st,5.201969999999999,GNAT family N-acetyltransferase_5
N900_RS16805,0.4288790555324357,0.5801813412616151,0.6347706996564012,0.3228109905670871,0.4288790555324357,PCA,0.1060680649653486,0.1060680649653486,0.257370350694528,0.3119597090893141,10,N900_RS16805,-0.147759885,-1.9441,2.725,24h_st,24h,st,12h_SI2,12h,SI2,4.6691,N900_RS16805
N900_RS16810,0.30414505562328853,0.3211745684326138,0.4445656265216448,0.27712019936932697,0.30414505562328853,PCA,0.02702485625396156,0.02702485625396156,0.04405436906328686,0.1674454271523178,10,N900_RS16810,0.7120209083333332,-0.91403,3.9278,6h_SI4,6h,SI4,1h_SI1,1h,SI1,4.84183,N900_RS16810
N900_RS16815,0.34462494862352533,0.370055581181995,0.6129165000313711,0.3248127156595718,0.34462494862352533,PCA,0.019812232963953513,0.019812232963953513,0.04524286552242318,0.2881037843717993,10,N900_RS16815,1.0493633000000002,-0.74401,6.0943,1h_SI1,1h,SI1,12h_SI1,12h,SI1,6.83831,N900_RS16815
N900_RS16820,0.37585036343251294,0.36497728138719115,0.7169777579134273,0.31888604272570126,0.36497728138719115,CP,0.0460912386614899,0.05696432070681168,0.0460912386614899,0.39809171518772607,10,N900_RS16820,0.5145647466666666,-0.84706,3.4173,3h_st,3h,st,6h_SI4,6h,SI4,4.26436,N900_RS16820
N900_RS16825,0.35524908958771967,0.389188853110619,0.744446235038605,0.2752030169670758,0.35524908958771967,PCA,0.0800460726206439,0.0800460726206439,0.11398583614354324,0.4692432180715292,10,N900_RS16825,1.01404875,-0.66336,5.424,12h_SI4,12h,SI4,3h_SI5,3h,SI5,6.08736,N900_RS16825
N900_RS16830,0.14723225645111648,0.16801070994975761,0.31262060187182195,0.1257413296506006,0.14723225645111648,PCA,0.021490926800515897,0.021490926800515897,0.04226938029915703,0.18687927222122136,10,N900_RS16830,1.1980699833333333,-0.94019,3.9891,1h_SI9,1h,SI9,3h_st,3h,st,4.92929,N900_RS16830
N900_RS16835,0.21049083392646026,0.2520040297714397,0.4639925663617722,0.24893056407789863,0.21049083392646026,PCA,-0.03843973015143837,-0.03843973015143837,0.003073465693541083,0.2150620022838736,10,treP,0.7296224666666666,-0.61527,4.1667,1h_st,1h,st,6h_SI1,6h,SI1,4.781969999999999,treP
N900_RS16840,0.44858448810237805,0.45504596803035124,0.6115379057815347,0.4729650668067909,0.44858448810237805,PCA,-0.024380578704412847,-0.024380578704412847,-0.017919098776439657,0.13857283897474376,10,ccpA,-0.06123888333333335,-1.5799,3.9485,1h_SI1,1h,SI1,3h_SI3,3h,SI3,5.5284,ccpA
N900_RS16845,0.29194584147136027,0.2883876493540099,0.5798211830820462,0.29179425898201816,0.2883876493540099,CP,-0.0034066096280082614,0.00015158248934210583,-0.0034066096280082614,0.28802692410002806,10,scrB,-0.251349886,-1.5466,3.8156,3h_SI1,3h,SI1,3h_SI2,3h,SI2,5.3622,scrB
N900_RS16850,0.35275353197322296,0.3399641831402475,0.7040493998809851,0.4296335298392412,0.3399641831402475,CP,-0.08966934669899368,-0.07687999786601823,-0.08966934669899368,0.27441587004174395,10,aminoimidazole riboside kinase,0.13354021666666666,-1.1207,3.2724,3h_SI5,3h,SI5,3h_st,3h,st,4.3931000000000004,aminoimidazole riboside kinase
N900_RS16855,0.3686161160169886,0.36001012560530843,0.6823221618903575,0.32783522593362285,0.36001012560530843,CP,0.032174899671685575,0.04078089008336577,0.032174899671685575,0.3544869359567347,10,glpD,0.6496473833333333,-0.79936,3.3945,6h_SI2,6h,SI2,3h_SI3,3h,SI3,4.19386,glpD
N900_RS16860,0.4165299132491703,0.3763498601435515,0.5667514193652411,0.45816145237608075,0.3763498601435515,CP,-0.08181159223252926,-0.04163153912691042,-0.08181159223252926,0.10858996698916035,10,aer_1,1.1111448666666663,-0.68545,5.2558,3h_SI1,3h,SI1,6h_SI1,6h,SI1,5.94125,aer_1
N900_RS16865,0.4067337625268856,0.5197085036169629,0.7500318104445414,0.5602051517195341,0.4067337625268856,PCA,-0.15347138919264852,-0.15347138919264852,-0.04049664810257125,0.18982665872500726,10,pal_2,0.8230022889999999,-0.77208,4.4384,12h_SI1,12h,SI1,6h_SI1,6h,SI1,5.21048,pal_2
N900_RS16870,0.23734305428016028,0.2754172795906132,0.3665319656280505,0.21209137336464495,0.23734305428016028,PCA,0.02525168091551533,0.02525168091551533,0.06332590622596823,0.15444059226340556,10,fkpA_2,0.95234514,-0.55698,3.956,6h_SI8,6h,SI8,1h_ce,1h,ce,4.51298,fkpA_2
N900_RS16875,0.2427446499994894,0.27449284973748356,0.35450739793754715,0.1839713397095712,0.2427446499994894,PCA,0.058773310289918196,0.058773310289918196,0.09052151002791237,0.17053605822797596,10,beta-phosphoglucomutase family hydrolase,0.43112399516666666,-1.1501,2.9659,12h_st,12h,st,3h_SI4,3h,SI4,4.116,beta-phosphoglucomutase family hydrolase
N900_RS16880,0.2358956985870259,0.22735257642702975,0.5117634608074781,0.2978109695775849,0.22735257642702975,CP,-0.07045839315055516,-0.06191527099055902,-0.07045839315055516,0.21395249122989324,10,methyl-accepting chemotaxis protein_23,0.8277599333333333,-1.0161,3.6504,1h_ce,1h,ce,6h_SI2,6h,SI2,4.6665,methyl-accepting chemotaxis protein_23
N900_RS16885,0.44645792888263675,0.37950855278835627,0.7427305316886234,0.39055310681831784,0.37950855278835627,CP,-0.011044554029961573,0.055904822064318904,-0.011044554029961573,0.3521774248703055,10,N900_RS16885,0.11723854,-1.4426,4.5481,6h_SI2,6h,SI2,3h_SI4,3h,SI4,5.9907,N900_RS16885
N900_RS16890,0.22727703007788277,0.21650215456542846,0.34880133564703447,0.2131243355415971,0.21650215456542846,CP,0.0033778190238313577,0.014152694536285676,0.0033778190238313577,0.13567700010543737,10,dcuC,1.5143455833333335,-0.22815,4.5966,1h_SI8,1h,SI8,12h_SI1,12h,SI1,4.82475,dcuC
N900_RS16895,0.41656612620904626,0.42884389345804663,0.6104907698005121,0.4035667594507076,0.41656612620904626,PCA,0.012999366758338682,0.012999366758338682,0.025277134007339053,0.2069240103498045,10,L-serine ammonia-lyase,0.47370339999999994,-1.0394,3.4005,6h_SI1,6h,SI1,3h_SI1,3h,SI1,4.4399,L-serine ammonia-lyase
N900_RS16900,0.23370480671255583,0.24959396673965742,0.3253489281689511,0.22185567068765769,0.23370480671255583,PCA,0.01184913602489815,0.01184913602489815,0.027738296051999733,0.10349325748129343,10,sglT,1.1976677166666667,-0.33342,5.1654,1h_SI4,1h,SI4,6h_SI1,6h,SI1,5.49882,sglT
N900_RS16905,0.1862766026630318,0.2559069365245026,0.3936078877867082,0.19448873518119128,0.1862766026630318,PCA,-0.00821213251815947,-0.00821213251815947,0.0614182013433113,0.1991191526055169,10,yjhB,0.36280053333333334,-1.3162,4.9664,24h_ce,24h,ce,3h_st,3h,st,6.2826,yjhB
N900_RS16915,0.3939522902112095,0.48131469442181657,0.8220455209138119,0.37291178716772666,0.3939522902112095,PCA,0.021040503043482817,0.021040503043482817,0.10840290725408991,0.44913373374608523,10,N900_RS16915,0.09244401666666667,-1.7849,2.8359,6h_SI1,6h,SI1,3h_SI2,3h,SI2,4.6208,N900_RS16915
N900_RS16925,0.31647497015545994,0.42998005342305834,0.6294289425331349,0.3322986419696677,0.31647497015545994,PCA,-0.01582367181420774,-0.01582367181420774,0.09768141145339065,0.2971303005634672,10,vraR,1.3537463500000004,-0.88984,4.7591,12h_SI8,12h,SI8,3h_SI2,3h,SI2,5.64894,vraR
N900_RS16930,0.2903356754323926,0.2941607433785572,0.47349595941107225,0.3137360049438481,0.2903356754323926,PCA,-0.023400329511455542,-0.023400329511455542,-0.019575261565290936,0.15975995446722413,10,narQ,1.5310223133333334,-0.69866,6.2865,1h_SI8,1h,SI8,12h_SI1,12h,SI1,6.9851600000000005,narQ
N900_RS16935,0.3149622838507071,0.24632082260785276,0.616903601994004,0.335593332633701,0.24632082260785276,CP,-0.08927251002584824,-0.020631048782993877,-0.08927251002584824,0.28131026936030296,10,napF,-0.027393087333333337,-1.6836,5.0861,24h_st,24h,st,6h_st,6h,st,6.7697,napF
N900_RS16940,0.4193598372642345,0.37091212386429506,0.7285070392502272,0.458877807458547,0.37091212386429506,CP,-0.08796568359425194,-0.039517970194312524,-0.08796568359425194,0.2696292317916802,10,mycothiol reductase,0.7413755,-0.79871,4.1751,6h_SI1,6h,SI1,3h_SI1,3h,SI1,4.973809999999999,mycothiol reductase
N900_RS16945,0.2524616710299339,0.22377343353312515,0.4294524388369736,0.18853570510183018,0.22377343353312515,CP,0.03523772843129497,0.0639259659281037,0.03523772843129497,0.2409167337351434,10,napA,1.442234565,-0.0011471,4.6641,3h_SI4,3h,SI4,1h_st,1h,st,4.6652471,napA
N900_RS16950,0.5346772182039224,0.666994557150196,0.7251887759522385,0.6097478991114216,0.5346772182039224,PCA,-0.07507068090749913,-0.07507068090749913,0.05724665803877438,0.11544087684081694,10,nitrate reductase cytochrome c-type subunit,-0.6916463233333334,-3.2206,2.5105,3h_SI7,3h,SI7,1h_ce,1h,ce,5.7311,nitrate reductase cytochrome c-type subunit
N900_RS16960,0.6715966272636182,0.6184894341367905,0.8786369888267259,0.6160552611742364,0.6184894341367905,CP,0.002434172962554104,0.05554136608938187,0.002434172962554104,0.26258172765248955,10,N900_RS16960,-0.4783887333333333,-2.6155,3.4112,12h_SI6,12h,SI6,12h_SI1,12h,SI1,6.0267,N900_RS16960
